level,physical_room,logical_rooms,kind,anchor_x,anchor_y,controller_cost,edit_policy,runtime_role,detail,cells_json
4,65,65,solid_animation_253_256,8,7,1,single_cell_place_move_delete,,4-frame descending cycle $253-$256; collision=solid; source phase=$254,"[[8, 7, 596]]"
4,65,65,solid_animation_253_256,11,7,1,single_cell_place_move_delete,,4-frame descending cycle $253-$256; collision=solid; source phase=$254,"[[11, 7, 596]]"
4,65,65,solid_animation_253_256,8,8,1,single_cell_place_move_delete,,4-frame descending cycle $253-$256; collision=solid; source phase=$255,"[[8, 8, 597]]"
4,65,65,solid_animation_253_256,11,8,1,single_cell_place_move_delete,,4-frame descending cycle $253-$256; collision=solid; source phase=$255,"[[11, 8, 597]]"
4,65,65,solid_animation_253_256,8,9,1,single_cell_place_move_delete,,4-frame descending cycle $253-$256; collision=solid; source phase=$256,"[[8, 9, 598]]"
4,65,65,animated_pair_24D_24E,9,9,1,atomic_place_move_delete,,"5-frame horizontal pair: 24D/24E, 24F/250, 251/252, 24F/250, 24D/24E","[[9, 9, 589], [10, 9, 590]]"
4,65,65,solid_animation_253_256,11,9,1,single_cell_place_move_delete,,4-frame descending cycle $253-$256; collision=solid; source phase=$256,"[[11, 9, 598]]"
4,65,65,rnet_source,1,2,0,move_delete_add_only_when_total_le_8,live_primary,RNET RIGHT,"[[1, 2, 497]]"
4,65,65,rnet_source,18,3,0,move_delete_add_only_when_total_le_8,live_primary,RNET LEFT,"[[18, 3, 496]]"
4,65,65,rnet_source,1,4,0,move_delete_add_only_when_total_le_8,live_primary,RNET RIGHT,"[[1, 4, 497]]"
4,65,65,rnet_source,18,5,0,move_delete_add_only_when_total_le_8,live_primary,RNET LEFT,"[[18, 5, 496]]"
4,65,65,rnet_source,1,6,0,move_delete_add_only_when_total_le_8,live_primary,RNET RIGHT,"[[1, 6, 497]]"
4,65,65,rnet_source,18,7,0,move_delete_add_only_when_total_le_8,live_primary,RNET LEFT,"[[18, 7, 496]]"
4,65,65,rnet_source,1,8,0,move_delete_add_only_when_total_le_8,live_primary,RNET RIGHT,"[[1, 8, 497]]"
4,65,65,rnet_source,18,9,0,move_delete_add_only_when_total_le_8,live_primary,RNET LEFT,"[[18, 9, 496]]"
4,66,66,organic_cannon_300,5,6,1,atomic_place_move_delete,,,"[[5, 6, 768], [5, 7, 102], [4, 8, 98], [5, 8, 100], [6, 8, 99], [7, 8, 101], [4, 9, 92], [5, 9, 93], [6, 9, 94], [7, 9, 95]]"
4,66,66,organic_cannon_300,9,6,1,atomic_place_move_delete,,,"[[9, 6, 768], [9, 7, 102], [8, 8, 98], [9, 8, 100], [10, 8, 99], [11, 8, 101], [8, 9, 92], [9, 9, 93], [10, 9, 94], [11, 9, 95]]"
4,66,66,rnet_source,3,6,0,move_delete_add_only_when_total_le_8,live_primary,RNET RIGHT,"[[3, 6, 497]]"
4,66,66,rnet_source,3,8,0,move_delete_add_only_when_total_le_8,live_primary,RNET RIGHT,"[[3, 8, 497]]"
4,66,66,rnet_source,3,9,0,move_delete_add_only_when_total_le_8,live_primary,RNET RIGHT,"[[3, 9, 497]]"
4,66,66,edge_spawn_band,1,0,0,advanced_move_only_preserve_raw_cardinality,,top side; persistent ST/ED endpoint semantics,"[[1, 0, 486], [4, 0, 487]]"
4,67,67,crp_source,12,5,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP RIGHT SLOW,"[[12, 5, 510]]"
4,67,67,crp_source,12,7,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP RIGHT SLOW,"[[12, 7, 510]]"
4,67,67,crp_source,2,9,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP LEFT SLOW,"[[2, 9, 508]]"
4,67,67,crp_source,6,9,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP LEFT SLOW,"[[6, 9, 508]]"
4,67,67,crp_source,17,9,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP LEFT SLOW,"[[17, 9, 508]]"
4,68,68,rnet_source,18,1,0,move_delete_add_only_when_total_le_8,live_primary,RNET LEFT,"[[18, 1, 496]]"
4,68,68,rnet_source,1,2,0,move_delete_add_only_when_total_le_8,live_primary,RNET RIGHT,"[[1, 2, 497]]"
4,68,68,rnet_source,10,5,0,move_delete_add_only_when_total_le_8,live_primary,RNET DOWN,"[[10, 5, 501]]"
4,68,68,rnet_source,13,5,0,move_delete_add_only_when_total_le_8,live_primary,RNET DOWN,"[[13, 5, 501]]"
4,68,68,rnet_source,16,5,0,move_delete_add_only_when_total_le_8,live_primary,RNET DOWN,"[[16, 5, 501]]"
4,69,69,mixed_spawn_pit,6,5,1,single_cell_place_move_delete_level4,,cargo or homing-hostile output; child allocations check failure,"[[6, 5, 512]]"
4,69,69,mixed_spawn_pit,15,5,1,single_cell_place_move_delete_level4,,cargo or homing-hostile output; child allocations check failure,"[[15, 5, 738]]"
4,69,69,solid_animation_25F_262,13,10,1,single_cell_place_move_delete,,4-frame ascending cycle $25F-$262; collision=solid; source phase=$25F,"[[13, 10, 607]]"
4,69,69,energy_field_257_25A,14,10,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$257,"[[14, 10, 599]]"
4,69,69,energy_field_257_25A,15,10,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$258,"[[15, 10, 600]]"
4,69,69,energy_field_257_25A,16,10,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$259,"[[16, 10, 601]]"
4,69,69,solid_animation_263_266,17,10,1,single_cell_place_move_delete,,4-frame ascending cycle $263-$266; collision=solid; source phase=$263,"[[17, 10, 611]]"
4,69,69,rnet_source,18,3,0,move_delete_add_only_when_total_le_8,live_primary,RNET LEFT,"[[18, 3, 496]]"
4,69,69,rnet_source,18,9,0,move_delete_add_only_when_total_le_8,live_primary,RNET LEFT,"[[18, 9, 496]]"
4,70,70,rnet_source,7,3,0,move_delete_add_only_when_total_le_8,live_primary,RNET UP,"[[7, 3, 500]]"
4,70,70,rnet_source,13,3,0,move_delete_add_only_when_total_le_8,live_primary,RNET UP,"[[13, 3, 500]]"
4,70,70,rnet_source,12,4,0,move_delete_add_only_when_total_le_8,live_primary,RNET LEFT,"[[12, 4, 496]]"
4,70,70,rnet_source,14,4,0,move_delete_add_only_when_total_le_8,live_primary,RNET RIGHT,"[[14, 4, 497]]"
4,70,70,rnet_source,18,4,0,move_delete_add_only_when_total_le_8,live_primary,RNET RIGHT,"[[18, 4, 497]]"
4,70,70,rnet_source,10,5,0,move_delete_add_only_when_total_le_8,live_primary,RNET UP,"[[10, 5, 500]]"
4,70,70,rnet_source,9,6,0,move_delete_add_only_when_total_le_8,live_primary,RNET LEFT,"[[9, 6, 496]]"
4,70,70,rnet_source,11,6,0,move_delete_add_only_when_total_le_8,live_primary,RNET RIGHT,"[[11, 6, 497]]"
4,70,70,rnet_source,16,6,0,move_delete_add_only_when_total_le_8,skipped_pool_full,RNET RIGHT,"[[16, 6, 497]]"
4,70,70,edge_spawn_band,1,10,0,advanced_move_only_preserve_raw_cardinality,,bottom side; persistent ST/ED endpoint semantics,"[[1, 10, 482], [14, 10, 483]]"
4,71,71,large_cannon_30C,15,2,1,atomic_place_move_delete_preserve_collateral,,,"[[14, 1, 278], [15, 1, 279], [16, 1, 280], [17, 1, 281], [14, 2, 282], [15, 2, 780], [16, 2, 781], [17, 2, 285], [14, 3, 286], [15, 3, 782], [16, 3, 783]]"
4,71,71,solid_animation_26B_26E,0,6,1,single_cell_place_move_delete,,4-frame ascending cycle $26B-$26E; collision=solid; source phase=$26B,"[[0, 6, 619]]"
4,71,71,organic_cannon_300,14,6,1,atomic_place_move_delete,,,"[[14, 6, 768], [14, 7, 102], [13, 8, 98], [14, 8, 100], [15, 8, 99], [16, 8, 101], [13, 9, 92], [14, 9, 93], [15, 9, 94], [16, 9, 95]]"
4,71,71,energy_field_25B_25E,0,7,1,single_cell_place_move_delete,,4-frame ascending cycle $25B-$25E; collision=passable_l1_l3_lethal_l4; source phase=$25B,"[[0, 7, 603]]"
4,71,71,energy_field_25B_25E,0,8,1,single_cell_place_move_delete,,4-frame ascending cycle $25B-$25E; collision=passable_l1_l3_lethal_l4; source phase=$25C,"[[0, 8, 604]]"
4,71,71,solid_animation_267_26A,0,9,1,single_cell_place_move_delete,,4-frame ascending cycle $267-$26A; collision=solid; source phase=$267,"[[0, 9, 615]]"
4,71,71,ele_vertical,9,2,0,atomic_place_move_delete_max_5_pairs,,two adjacent runtime object records from slots 43..52,"[[9, 2, 504], [9, 6, 505]]"
4,72,72,crp_source,11,5,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP RIGHT SLOW,"[[11, 5, 510]]"
4,72,72,crp_source,12,5,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP RIGHT SLOW,"[[12, 5, 510]]"
4,72,72,crp_source,13,5,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP RIGHT SLOW,"[[13, 5, 510]]"
4,72,72,crp_source,14,5,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP RIGHT SLOW,"[[14, 5, 510]]"
4,72,72,crp_source,4,8,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP LEFT FAST,"[[4, 8, 509]]"
4,72,72,crp_source,5,8,0,move_delete_add_only_when_total_le_6,dedicated_live,CRP LEFT FAST,"[[5, 8, 509]]"
4,72,72,crp_source,6,8,0,move_delete_add_only_when_total_le_6,overflow_overwritten,CRP LEFT FAST,"[[6, 8, 509]]"
4,72,72,crp_source,7,8,0,move_delete_add_only_when_total_le_6,overflow_slot76_live,CRP LEFT FAST,"[[7, 8, 509]]"
4,73,73,solid_animation_25F_262,5,0,1,single_cell_place_move_delete,,4-frame ascending cycle $25F-$262; collision=solid; source phase=$25F,"[[5, 0, 607]]"
4,73,73,energy_field_257_25A,6,0,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$258,"[[6, 0, 600]]"
4,73,73,energy_field_257_25A,7,0,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$259,"[[7, 0, 601]]"
4,73,73,solid_animation_263_266,8,0,1,single_cell_place_move_delete,,4-frame ascending cycle $263-$266; collision=solid; source phase=$263,"[[8, 0, 611]]"
4,73,73,solid_animation_25F_262,5,1,1,single_cell_place_move_delete,,4-frame ascending cycle $25F-$262; collision=solid; source phase=$25F,"[[5, 1, 607]]"
4,73,73,energy_field_257_25A,6,1,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$259,"[[6, 1, 601]]"
4,73,73,energy_field_257_25A,7,1,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$25A,"[[7, 1, 602]]"
4,73,73,solid_animation_263_266,8,1,1,single_cell_place_move_delete,,4-frame ascending cycle $263-$266; collision=solid; source phase=$263,"[[8, 1, 611]]"
4,73,73,ele_vertical,1,1,0,atomic_place_move_delete_max_5_pairs,,two adjacent runtime object records from slots 43..52,"[[1, 1, 504], [1, 7, 505]]"
4,73,73,ele_vertical,12,2,0,atomic_place_move_delete_max_5_pairs,,two adjacent runtime object records from slots 43..52,"[[12, 2, 504], [12, 7, 505]]"
4,73,73,ele_vertical,3,3,0,atomic_place_move_delete_max_5_pairs,,two adjacent runtime object records from slots 43..52,"[[3, 3, 504], [3, 8, 505]]"
4,73,73,ele_vertical,10,4,0,atomic_place_move_delete_max_5_pairs,,two adjacent runtime object records from slots 43..52,"[[10, 4, 504], [10, 9, 505]]"
4,73,73,rnet_source,14,1,0,move_delete_add_only_when_total_le_8,live_primary,RNET DOWN,"[[14, 1, 501]]"
4,73,73,rnet_source,16,1,0,move_delete_add_only_when_total_le_8,live_primary,RNET DOWN,"[[16, 1, 501]]"
4,73,73,rnet_source,18,1,0,move_delete_add_only_when_total_le_8,live_primary,RNET DOWN,"[[18, 1, 501]]"
4,73,73,rnet_source,15,9,0,move_delete_add_only_when_total_le_8,live_primary,RNET UP,"[[15, 9, 500]]"
4,73,73,rnet_source,17,9,0,move_delete_add_only_when_total_le_8,live_primary,RNET UP,"[[17, 9, 500]]"
4,74,74,ele_horizontal,1,3,0,atomic_place_move_delete_max_5_pairs,,two adjacent runtime object records from slots 43..52,"[[1, 3, 502], [12, 3, 503]]"
4,74,74,ele_horizontal,1,7,0,atomic_place_move_delete_max_5_pairs,,two adjacent runtime object records from slots 43..52,"[[1, 7, 502], [12, 7, 503]]"
4,75,75,ele_horizontal,2,3,0,atomic_place_move_delete_max_5_pairs,,two adjacent runtime object records from slots 43..52,"[[2, 3, 502], [14, 3, 503]]"
4,75,75,ele_horizontal,2,7,0,atomic_place_move_delete_max_5_pairs,,two adjacent runtime object records from slots 43..52,"[[2, 7, 502], [14, 7, 503]]"
4,76,76,rnet_source,6,3,0,move_delete_add_only_when_total_le_8,live_primary,RNET DOWN,"[[6, 3, 501]]"
4,76,76,rnet_source,19,5,0,move_delete_add_only_when_total_le_8,live_primary,RNET LEFT,"[[19, 5, 496]]"
4,76,76,rnet_source,6,7,0,move_delete_add_only_when_total_le_8,live_primary,RNET UP,"[[6, 7, 500]]"
4,76,76,rnet_source,8,7,0,move_delete_add_only_when_total_le_8,live_primary,RNET UP,"[[8, 7, 500]]"
4,76,76,rnet_source,10,7,0,move_delete_add_only_when_total_le_8,live_primary,RNET UP,"[[10, 7, 500]]"
4,76,76,rnet_source,11,7,0,move_delete_add_only_when_total_le_8,live_primary,RNET UP,"[[11, 7, 500]]"
4,76,76,rnet_source,13,7,0,move_delete_add_only_when_total_le_8,live_primary,RNET UP,"[[13, 7, 500]]"
4,76,76,rnet_source,17,7,0,move_delete_add_only_when_total_le_8,live_primary,RNET UP,"[[17, 7, 500]]"
4,77,77,solid_animation_25F_262,13,0,1,single_cell_place_move_delete,,4-frame ascending cycle $25F-$262; collision=solid; source phase=$25F,"[[13, 0, 607]]"
4,77,77,energy_field_257_25A,14,0,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$25A,"[[14, 0, 602]]"
4,77,77,energy_field_257_25A,15,0,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$257,"[[15, 0, 599]]"
4,77,77,energy_field_257_25A,16,0,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$258,"[[16, 0, 600]]"
4,77,77,solid_animation_263_266,17,0,1,single_cell_place_move_delete,,4-frame ascending cycle $263-$266; collision=solid; source phase=$263,"[[17, 0, 611]]"
4,77,77,large_cannon_30C,7,2,1,atomic_place_move_delete_preserve_collateral,,,"[[6, 1, 278], [7, 1, 279], [8, 1, 280], [9, 1, 281], [6, 2, 282], [7, 2, 780], [8, 2, 781], [9, 2, 285], [6, 3, 286], [7, 3, 782], [8, 3, 783]]"
4,77,77,organic_cannon_300,15,2,1,atomic_place_move_delete,,,"[[15, 2, 768], [15, 3, 102], [14, 4, 98], [15, 4, 100], [16, 4, 99], [17, 4, 101], [14, 5, 92], [15, 5, 93], [16, 5, 94], [17, 5, 95]]"
4,77,77,solid_animation_25F_262,5,6,1,single_cell_place_move_delete,,4-frame ascending cycle $25F-$262; collision=solid; source phase=$25F,"[[5, 6, 607]]"
4,77,77,energy_field_257_25A,6,6,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$259,"[[6, 6, 601]]"
4,77,77,energy_field_257_25A,7,6,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$25A,"[[7, 6, 602]]"
4,77,77,energy_field_257_25A,8,6,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$257,"[[8, 6, 599]]"
4,77,77,energy_field_257_25A,9,6,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$258,"[[9, 6, 600]]"
4,77,77,energy_field_257_25A,10,6,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$259,"[[10, 6, 601]]"
4,77,77,energy_field_257_25A,11,6,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$25A,"[[11, 6, 602]]"
4,77,77,energy_field_257_25A,12,6,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$257,"[[12, 6, 599]]"
4,77,77,solid_animation_263_266,13,6,1,single_cell_place_move_delete,,4-frame ascending cycle $263-$266; collision=solid; source phase=$263,"[[13, 6, 611]]"
4,77,77,solid_animation_25F_262,5,7,1,single_cell_place_move_delete,,4-frame ascending cycle $25F-$262; collision=solid; source phase=$25F,"[[5, 7, 607]]"
4,77,77,energy_field_257_25A,6,7,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$259,"[[6, 7, 601]]"
4,77,77,energy_field_257_25A,7,7,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$25A,"[[7, 7, 602]]"
4,77,77,energy_field_257_25A,8,7,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$257,"[[8, 7, 599]]"
4,77,77,energy_field_257_25A,9,7,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$258,"[[9, 7, 600]]"
4,77,77,energy_field_257_25A,10,7,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$258,"[[10, 7, 600]]"
4,77,77,energy_field_257_25A,11,7,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$259,"[[11, 7, 601]]"
4,77,77,energy_field_257_25A,12,7,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$25A,"[[12, 7, 602]]"
4,77,77,solid_animation_263_266,13,7,1,single_cell_place_move_delete,,4-frame ascending cycle $263-$266; collision=solid; source phase=$263,"[[13, 7, 611]]"
4,77,77,solid_animation_25F_262,5,8,1,single_cell_place_move_delete,,4-frame ascending cycle $25F-$262; collision=solid; source phase=$25F,"[[5, 8, 607]]"
4,77,77,energy_field_257_25A,6,8,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$25A,"[[6, 8, 602]]"
4,77,77,energy_field_257_25A,7,8,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$257,"[[7, 8, 599]]"
4,77,77,energy_field_257_25A,8,8,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$258,"[[8, 8, 600]]"
4,77,77,energy_field_257_25A,9,8,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$257,"[[9, 8, 599]]"
4,77,77,energy_field_257_25A,10,8,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$258,"[[10, 8, 600]]"
4,77,77,energy_field_257_25A,11,8,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$259,"[[11, 8, 601]]"
4,77,77,energy_field_257_25A,12,8,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$25A,"[[12, 8, 602]]"
4,77,77,solid_animation_263_266,13,8,1,single_cell_place_move_delete,,4-frame ascending cycle $263-$266; collision=solid; source phase=$263,"[[13, 8, 611]]"
4,77,77,solid_animation_25F_262,5,9,1,single_cell_place_move_delete,,4-frame ascending cycle $25F-$262; collision=solid; source phase=$25F,"[[5, 9, 607]]"
4,77,77,energy_field_257_25A,6,9,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$259,"[[6, 9, 601]]"
4,77,77,energy_field_257_25A,7,9,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$25A,"[[7, 9, 602]]"
4,77,77,energy_field_257_25A,8,9,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$257,"[[8, 9, 599]]"
4,77,77,energy_field_257_25A,9,9,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$258,"[[9, 9, 600]]"
4,77,77,energy_field_257_25A,10,9,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$259,"[[10, 9, 601]]"
4,77,77,energy_field_257_25A,11,9,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$25A,"[[11, 9, 602]]"
4,77,77,energy_field_257_25A,12,9,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$257,"[[12, 9, 599]]"
4,77,77,solid_animation_263_266,13,9,1,single_cell_place_move_delete,,4-frame ascending cycle $263-$266; collision=solid; source phase=$263,"[[13, 9, 611]]"
4,77,77,solid_animation_25F_262,5,10,1,single_cell_place_move_delete,,4-frame ascending cycle $25F-$262; collision=solid; source phase=$25F,"[[5, 10, 607]]"
4,77,77,energy_field_257_25A,6,10,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$258,"[[6, 10, 600]]"
4,77,77,energy_field_257_25A,7,10,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$259,"[[7, 10, 601]]"
4,77,77,energy_field_257_25A,8,10,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$25A,"[[8, 10, 602]]"
4,77,77,energy_field_257_25A,9,10,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$257,"[[9, 10, 599]]"
4,77,77,energy_field_257_25A,10,10,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$25A,"[[10, 10, 602]]"
4,77,77,energy_field_257_25A,11,10,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$259,"[[11, 10, 601]]"
4,77,77,energy_field_257_25A,12,10,1,single_cell_place_move_delete,,4-frame ascending cycle $257-$25A; collision=passable_l1_l3_lethal_l4; source phase=$257,"[[12, 10, 599]]"
4,77,77,solid_animation_263_266,13,10,1,single_cell_place_move_delete,,4-frame ascending cycle $263-$266; collision=solid; source phase=$263,"[[13, 10, 611]]"
4,78,78,large_cannon_30C,2,3,1,atomic_place_move_delete_preserve_collateral,,,"[[1, 2, 278], [2, 2, 279], [3, 2, 280], [4, 2, 281], [1, 3, 282], [2, 3, 780], [3, 3, 781], [4, 3, 285], [1, 4, 286], [2, 4, 782], [3, 4, 783]]"
4,78,78,large_cannon_30C,16,3,1,atomic_place_move_delete_preserve_collateral,,,"[[15, 2, 278], [16, 2, 279], [17, 2, 280], [18, 2, 281], [15, 3, 282], [16, 3, 780], [17, 3, 781], [18, 3, 285], [15, 4, 286], [16, 4, 782], [17, 4, 783]]"
4,78,78,organic_cannon_300,3,6,1,atomic_place_move_delete,,,"[[3, 6, 768], [3, 7, 102], [2, 8, 98], [3, 8, 100], [4, 8, 99], [5, 8, 101], [2, 9, 92], [3, 9, 93], [4, 9, 94], [5, 9, 95]]"
4,78,78,organic_cannon_300,14,6,1,atomic_place_move_delete,,,"[[14, 6, 768], [14, 7, 102], [13, 8, 98], [14, 8, 100], [15, 8, 99], [16, 8, 101], [13, 9, 92], [14, 9, 93], [15, 9, 94], [16, 9, 95]]"
4,79,79,rnet_source,4,4,0,move_delete_add_only_when_total_le_8,live_primary,RNET DOWN,"[[4, 4, 501]]"
4,79,79,rnet_source,10,4,0,move_delete_add_only_when_total_le_8,live_primary,RNET DOWN,"[[10, 4, 501]]"
4,79,79,rnet_source,15,4,0,move_delete_add_only_when_total_le_8,live_primary,RNET LEFT,"[[15, 4, 496]]"
4,79,79,rnet_source,3,5,0,move_delete_add_only_when_total_le_8,live_primary,RNET DOWN,"[[3, 5, 501]]"
4,79,79,rnet_source,2,6,0,move_delete_add_only_when_total_le_8,live_primary,RNET DOWN,"[[2, 6, 501]]"
4,79,79,rnet_source,1,7,0,move_delete_add_only_when_total_le_8,live_primary,RNET DOWN,"[[1, 7, 501]]"
